# I energy_spread Eo(eV) omega_s To R sigma_z td
# 0.00044 0.001017 2.75e+09 9217.43 1.181e-06 5.36 0.00145 0.00327
# resistance : 0 inductance : 0
# nq Lq dq np Lp dp
# 480 20 0.0416667 480 20 0.0416667
# nt ntint ntot t1 t2 dt
# 8000 10 80000 0 63.118 0.000788975
# bolometer cutoff : 2.5 cm-1
# t aire val.moy rms_z rms_E thz thz_lp thz_hp thz_lp_hp thz_lp_hp2 feedback DiffWithCI numprocs numthreads niter wc_time
1.56217 1 0.00383424 1.235 1.13772 0.0605262 0.132475 0.0483634 0.124107 0 0 0 1 1 1980 21.6311
1.57006 1 0.00385887 1.23483 1.13775 0.0611682 0.131769 0.0489813 0.123363 0 0 0 1 1 1990 21.7412
1.57795 1 0.00388343 1.23467 1.13778 0.0618197 0.131076 0.0496083 0.122633 0 0 0 1 1 2000 21.8508
1.58584 1 0.00390793 1.2345 1.13782 0.0624798 0.130397 0.0502436 0.121917 0 0 0 1 1 2010 21.9601
1.59373 1 0.00393235 1.23432 1.13786 0.063148 0.129731 0.0508867 0.121213 0 0 0 1 1 2020 22.0692
1.60162 1 0.00395671 1.23413 1.13791 0.0638235 0.129078 0.0515368 0.120523 0 0 0 1 1 2030 22.1785
1.60951 1 0.003981 1.23394 1.13797 0.0645059 0.128438 0.0521935 0.119847 0 0 0 1 1 2040 22.2877
1.6174 1 0.00400522 1.23375 1.13803 0.0651945 0.127812 0.0528561 0.119183 0 0 0 1 1 2050 22.3969
1.62529 1 0.00402937 1.23355 1.1381 0.0658889 0.127198 0.0535241 0.118533 0 0 0 1 1 2060 22.5064
1.63318 1 0.00405344 1.23334 1.13818 0.0665886 0.126597 0.0541971 0.117895 0 0 0 1 1 2070 22.6159
1.64107 1 0.00407744 1.23313 1.13826 0.0672933 0.126009 0.0548747 0.117271 0 0 0 1 1 2080 22.7257
1.64896 1 0.00410136 1.23291 1.13834 0.0680025 0.125434 0.0555565 0.116659 0 0 0 1 1 2090 22.8354
1.65685 1 0.00412521 1.23269 1.13843 0.0687159 0.124872 0.0562422 0.116061 0 0 0 1 1 2100 22.9451
1.66474 1 0.00414898 1.23246 1.13853 0.0694333 0.124322 0.0569315 0.115475 0 0 0 1 1 2110 23.0543
1.67263 1 0.00417267 1.23222 1.13863 0.0701543 0.123785 0.0576241 0.114901 0 0 0 1 1 2120 23.1635
1.68052 1 0.00419628 1.23198 1.13874 0.0708788 0.12326 0.0583199 0.11434 0 0 0 1 1 2130 23.2727
1.68841 1 0.00421981 1.23173 1.13885 0.0716066 0.122747 0.0590186 0.113791 0 0 0 1 1 2140 23.3819
1.6963 1 0.00424325 1.23148 1.13897 0.0723377 0.122247 0.0597202 0.113255 0 0 0 1 1 2150 23.4912
1.70419 1 0.00426662 1.23123 1.13909 0.0730718 0.121759 0.0604245 0.112731 0 0 0 1 1 2160 23.6003
1.71208 1 0.0042899 1.23097 1.13922 0.073809 0.121283 0.0611315 0.112219 0 0 0 1 1 2170 23.7095
1.71997 1 0.00431309 1.2307 1.13935 0.0745492 0.120818 0.0618412 0.111719 0 0 0 1 1 2180 23.8186
1.72786 1 0.00433619 1.23043 1.13949 0.0752924 0.120366 0.0625536 0.111231 0 0 0 1 1 2190 23.9278
1.73575 1 0.00435921 1.23015 1.13963 0.0760388 0.119926 0.0632688 0.110755 0 0 0 1 1 2200 24.0371
1.74363 1 0.00438214 1.22987 1.13978 0.0767883 0.119497 0.0639868 0.110291 0 0 0 1 1 2210 24.1462
1.75152 1 0.00440498 1.22958 1.13994 0.0775411 0.11908 0.0647077 0.109838 0 0 0 1 1 2220 24.2554
1.75941 1 0.00442773 1.22929 1.14009 0.0782974 0.118675 0.0654316 0.109397 0 0 0 1 1 2230 24.3646
1.7673 1 0.00445039 1.22899 1.14026 0.0790572 0.118281 0.0661588 0.108967 0 0 0 1 1 2240 24.474
1.77519 1 0.00447296 1.22869 1.14042 0.0798208 0.117898 0.0668894 0.108549 0 0 0 1 1 2250 24.5832
1.78308 1 0.00449543 1.22838 1.14059 0.0805883 0.117527 0.0676236 0.108142 0 0 0 1 1 2260 24.6926
1.79097 1 0.00451781 1.22807 1.14077 0.0813601 0.117167 0.0683617 0.107747 0 0 0 1 1 2270 24.8021
1.79886 1 0.00454009 1.22776 1.14095 0.0821363 0.116818 0.0691038 0.107363 0 0 0 1 1 2280 24.9117
1.80675 1 0.00456228 1.22744 1.14113 0.0829173 0.11648 0.0698503 0.106989 0 0 0 1 1 2290 25.0214
1.81464 1 0.00458437 1.22711 1.14132 0.0837033 0.116153 0.0706014 0.106627 0 0 0 1 1 2300 25.1311
1.82253 1 0.00460636 1.22678 1.14151 0.0844945 0.115838 0.0713575 0.106276 0 0 0 1 1 2310 25.2407
1.83042 1 0.00462825 1.22645 1.14171 0.0852913 0.115533 0.0721187 0.105936 0 0 0 1 1 2320 25.3499
1.83831 1 0.00465004 1.22611 1.14191 0.086094 0.115239 0.0728855 0.105607 0 0 0 1 1 2330 25.4593
1.8462 1 0.00467173 1.22577 1.14211 0.086903 0.114956 0.0736581 0.105288 0 0 0 1 1 2340 25.5685
1.85409 1 0.00469332 1.22542 1.14232 0.0877185 0.114684 0.0744368 0.10498 0 0 0 1 1 2350 25.6778
1.86198 1 0.00471481 1.22507 1.14253 0.0885408 0.114422 0.075222 0.104684 0 0 0 1 1 2360 25.787
1.86987 1 0.0047362 1.22472 1.14275 0.0893703 0.114172 0.0760141 0.104397 0 0 0 1 1 2370 25.8965
1.87776 1 0.00475748 1.22436 1.14297 0.0902073 0.113932 0.0768132 0.104122 0 0 0 1 1 2380 26.0058
1.88565 1 0.00477865 1.224 1.14319 0.0910522 0.113702 0.0776197 0.103857 0 0 0 1 1 2390 26.1151
1.89354 1 0.00479972 1.22363 1.14342 0.0919052 0.113484 0.078434 0.103603 0 0 0 1 1 2400 26.2241
1.90143 1 0.00482068 1.22326 1.14364 0.0927666 0.113275 0.0792564 0.103359 0 0 0 1 1 2410 26.3333
1.90932 1 0.00484154 1.22289 1.14388 0.0936368 0.113078 0.0800871 0.103126 0 0 0 1 1 2420 26.4426
1.91721 1 0.00486229 1.22251 1.14411 0.0945161 0.112891 0.0809264 0.102903 0 0 0 1 1 2430 26.5519
1.9251 1 0.00488293 1.22213 1.14435 0.0954047 0.112715 0.0817746 0.102691 0 0 0 1 1 2440 26.661
1.93299 1 0.00490346 1.22175 1.14459 0.0963028 0.112549 0.082632 0.102489 0 0 0 1 1 2450 26.7703
1.94088 1 0.00492388 1.22136 1.14483 0.0972108 0.112394 0.0834988 0.102298 0 0 0 1 1 2460 26.8797
1.94877 1 0.00494418 1.22097 1.14508 0.0981289 0.112249 0.0843752 0.102118 0 0 0 1 1 2470 26.9888
1.95666 1 0.00496438 1.22058 1.14532 0.0990572 0.112115 0.0852615 0.101947 0 0 0 1 1 2480 27.0981
1.96455 1 0.00498447 1.22018 1.14558 0.0999961 0.111991 0.0861579 0.101788 0 0 0 1 1 2490 27.2073
1.97244 1 0.00500444 1.21978 1.14583 0.100946 0.111878 0.0870645 0.101639 0 0 0 1 1 2500 27.3168
1.98033 1 0.0050243 1.21938 1.14608 0.101906 0.111775 0.0879814 0.1015 0 0 0 1 1 2510 27.4263
1.98822 1 0.00504405 1.21897 1.14634 0.102877 0.111683 0.0889089 0.101372 0 0 0 1 1 2520 27.5355
1.99611 1 0.00506368 1.21856 1.1466 0.10386 0.111602 0.0898471 0.101254 0 0 0 1 1 2530 27.6447
2.004 1 0.00508319 1.21815 1.14686 0.104854 0.111531 0.0907959 0.101146 0 0 0 1 1 2540 27.7541
2.01189 1 0.00510259 1.21774 1.14713 0.105858 0.11147 0.0917555 0.10105 0 0 0 1 1 2550 27.8634
2.01978 1 0.00512188 1.21732 1.14739 0.106875 0.111421 0.0927259 0.100963 0 0 0 1 1 2560 27.9726
2.02767 1 0.00514105 1.2169 1.14766 0.107902 0.111381 0.0937072 0.100887 0 0 0 1 1 2570 28.0818
2.03556 1 0.0051601 1.21648 1.14793 0.108941 0.111353 0.0946992 0.100822 0 0 0 1 1 2580 28.191
2.04345 1 0.00517903 1.21606 1.1482 0.109991 0.111335 0.095702 0.100767 0 0 0 1 1 2590 28.3003
2.05133 1 0.00519785 1.21564 1.14847 0.111052 0.111327 0.0967154 0.100722 0 0 0 1 1 2600 28.4095
2.05922 1 0.00521654 1.21521 1.14874 0.112124 0.11133 0.0977395 0.100689 0 0 0 1 1 2610 28.5189
2.06711 1 0.00523512 1.21478 1.14901 0.113207 0.111344 0.0987739 0.100665 0 0 0 1 1 2620 28.6282
2.075 1 0.00525358 1.21435 1.14929 0.114301 0.111368 0.0998186 0.100652 0 0 0 1 1 2630 28.7376
2.08289 1 0.00527192 1.21392 1.14956 0.115406 0.111403 0.100873 0.10065 0 0 0 1 1 2640 28.8468
2.09078 1 0.00529014 1.21348 1.14984 0.116521 0.111449 0.101938 0.100658 0 0 0 1 1 2650 28.9559
2.09867 1 0.00530824 1.21305 1.15012 0.117646 0.111505 0.103012 0.100676 0 0 0 1 1 2660 29.065
2.10656 1 0.00532621 1.21261 1.15039 0.118781 0.111571 0.104096 0.100705 0 0 0 1 1 2670 29.1742
2.11445 1 0.00534407 1.21217 1.15067 0.119925 0.111649 0.105188 0.100744 0 0 0 1 1 2680 29.2836
2.12234 1 0.0053618 1.21173 1.15095 0.121079 0.111737 0.10629 0.100794 0 0 0 1 1 2690 29.3929
2.13023 1 0.00537942 1.21129 1.15123 0.122241 0.111835 0.107399 0.100854 0 0 0 1 1 2700 29.5022
2.13812 1 0.00539691 1.21085 1.15151 0.123412 0.111944 0.108517 0.100925 0 0 0 1 1 2710 29.6113
2.14601 1 0.00541427 1.2104 1.15179 0.124591 0.112063 0.109641 0.101006 0 0 0 1 1 2720 29.7207
2.1539 1 0.00543152 1.20996 1.15207 0.125778 0.112193 0.110773 0.101097 0 0 0 1 1 2730 29.8299
2.16179 1 0.00544864 1.20951 1.15234 0.126971 0.112334 0.111912 0.101199 0 0 0 1 1 2740 29.9391
2.16968 1 0.00546564 1.20907 1.15262 0.128171 0.112485 0.113056 0.101311 0 0 0 1 1 2750 30.0483
2.17757 1 0.00548252 1.20862 1.1529 0.129378 0.112646 0.114206 0.101433 0 0 0 1 1 2760 30.1575
2.18546 1 0.00549927 1.20817 1.15318 0.130589 0.112817 0.11536 0.101565 0 0 0 1 1 2770 30.2669
2.19335 1 0.0055159 1.20772 1.15346 0.131806 0.112999 0.11652 0.101707 0 0 0 1 1 2780 30.3761
2.20124 1 0.00553241 1.20728 1.15374 0.133027 0.113191 0.117682 0.10186 0 0 0 1 1 2790 30.4853
2.20913 1 0.00554879 1.20683 1.15401 0.134252 0.113394 0.118848 0.102022 0 0 0 1 1 2800 30.5946
2.21702 1 0.00556505 1.20638 1.15429 0.135479 0.113606 0.120017 0.102194 0 0 0 1 1 2810 30.7037
2.22491 1 0.00558119 1.20593 1.15456 0.13671 0.113828 0.121187 0.102376 0 0 0 1 1 2820 30.8129
2.2328 1 0.0055972 1.20548 1.15484 0.137942 0.114061 0.122359 0.102568 0 0 0 1 1 2830 30.9224
2.24069 1 0.00561309 1.20504 1.15511 0.139175 0.114303 0.123531 0.10277 0 0 0 1 1 2840 31.0317
2.24858 1 0.00562885 1.20459 1.15538 0.140409 0.114555 0.124704 0.102981 0 0 0 1 1 2850 31.1411
2.25647 1 0.00564449 1.20414 1.15565 0.141642 0.114816 0.125875 0.103201 0 0 0 1 1 2860 31.2503
2.26436 1 0.00566001 1.20369 1.15592 0.142875 0.115088 0.127045 0.103431 0 0 0 1 1 2870 31.3597
2.27225 1 0.0056754 1.20325 1.15619 0.144107 0.115368 0.128214 0.10367 0 0 0 1 1 2880 31.4691
2.28014 1 0.00569067 1.2028 1.15646 0.145336 0.115658 0.129379 0.103919 0 0 0 1 1 2890 31.5786
2.28803 1 0.00570582 1.20235 1.15672 0.146563 0.115958 0.130542 0.104176 0 0 0 1 1 2900 31.6879
2.29592 1 0.00572084 1.20191 1.15698 0.147787 0.116266 0.1317 0.104442 0 0 0 1 1 2910 31.797
2.30381 1 0.00573574 1.20147 1.15725 0.149007 0.116584 0.132854 0.104718 0 0 0 1 1 2920 31.9061
2.3117 1 0.00575052 1.20102 1.1575 0.150222 0.11691 0.134004 0.105001 0 0 0 1 1 2930 32.0152
2.31959 1 0.00576517 1.20058 1.15776 0.151433 0.117245 0.135147 0.105293 0 0 0 1 1 2940 32.1244
2.32748 1 0.0057797 1.20014 1.15802 0.152638 0.117589 0.136285 0.105594 0 0 0 1 1 2950 32.2336
2.33537 1 0.00579411 1.1997 1.15827 0.153837 0.117941 0.137417 0.105903 0 0 0 1 1 2960 32.3428
2.34326 1 0.0058084 1.19926 1.15852 0.155031 0.118301 0.138542 0.10622 0 0 0 1 1 2970 32.4521
2.35115 1 0.00582256 1.19883 1.15877 0.156218 0.11867 0.13966 0.106544 0 0 0 1 1 2980 32.5615
2.35904 1 0.00583661 1.19839 1.15902 0.157399 0.119047 0.140772 0.106877 0 0 0 1 1 2990 32.6708
2.36693 1 0.00585053 1.19796 1.15926 0.158573 0.119431 0.141875 0.107217 0 0 0 1 1 3000 32.7801
2.37481 1 0.00586433 1.19753 1.1595 0.15974 0.119823 0.142972 0.107565 0 0 0 1 1 3010 32.8896
2.3827 1 0.00587801 1.1971 1.15974 0.1609 0.120223 0.144061 0.10792 0 0 0 1 1 3020 32.9987
2.39059 1 0.00589158 1.19667 1.15998 0.162054 0.120631 0.145143 0.108282 0 0 0 1 1 3030 33.1078
2.39848 1 0.00590502 1.19625 1.16021 0.163201 0.121045 0.146218 0.108652 0 0 0 1 1 3040 33.2171
2.40637 1 0.00591834 1.19583 1.16044 0.164342 0.121467 0.147286 0.109028 0 0 0 1 1 3050 33.3264
2.41426 1 0.00593155 1.1954 1.16066 0.165478 0.121896 0.148349 0.109411 0 0 0 1 1 3060 33.4357
2.42215 1 0.00594464 1.19499 1.16089 0.166608 0.122332 0.149405 0.109801 0 0 0 1 1 3070 33.545
2.43004 1 0.00595761 1.19457 1.16111 0.167734 0.122775 0.150456 0.110197 0 0 0 1 1 3080 33.6541
2.43793 1 0.00597046 1.19416 1.16133 0.168856 0.123224 0.151504 0.110599 0 0 0 1 1 3090 33.7635
2.44582 1 0.0059832 1.19375 1.16154 0.169975 0.12368 0.152548 0.111009 0 0 0 1 1 3100 33.8728
2.45371 1 0.00599582 1.19334 1.16175 0.171093 0.124143 0.153589 0.111424 0 0 0 1 1 3110 33.982
2.4616 1 0.00600833 1.19293 1.16196 0.17221 0.124612 0.15463 0.111845 0 0 0 1 1 3120 34.0913
2.46949 1 0.00602072 1.19253 1.16217 0.173328 0.125087 0.155671 0.112273 0 0 0 1 1 3130 34.2006
2.47738 1 0.006033 1.19213 1.16237 0.174449 0.125569 0.156714 0.112706 0 0 0 1 1 3140 34.3101
2.48527 1 0.00604517 1.19173 1.16256 0.175573 0.126057 0.157761 0.113146 0 0 0 1 1 3150 34.4195
2.49316 1 0.00605723 1.19134 1.16276 0.176704 0.126552 0.158813 0.113592 0 0 0 1 1 3160 34.5287
2.50105 1 0.00606917 1.19095 1.16295 0.177843 0.127052 0.159873 0.114043 0 0 0 1 1 3170 34.638
2.50894 1 0.006081 1.19056 1.16313 0.178991 0.127559 0.160942 0.114501 0 0 0 1 1 3180 34.7473
2.51683 1 0.00609273 1.19018 1.16331 0.180153 0.128073 0.162023 0.114965 0 0 0 1 1 3190 34.8566
2.52472 1 0.00610435 1.1898 1.16349 0.181329 0.128593 0.163118 0.115435 0 0 0 1 1 3200 34.966
2.53261 1 0.00611585 1.18942 1.16367 0.182522 0.129119 0.164231 0.115911 0 0 0 1 1 3210 35.0755
2.5405 1 0.00612725 1.18905 1.16384 0.183736 0.129652 0.165363 0.116394 0 0 0 1 1 3220 35.1848
2.54839 1 0.00613855 1.18868 1.164 0.184974 0.130192 0.166518 0.116883 0 0 0 1 1 3230 35.2942
2.55628 1 0.00614974 1.18831 1.16417 0.186237 0.130739 0.167699 0.117379 0 0 0 1 1 3240 35.4042
2.56417 1 0.00616083 1.18795 1.16432 0.187531 0.131294 0.168909 0.117881 0 0 0 1 1 3250 35.514
2.57206 1 0.00617181 1.18759 1.16448 0.188857 0.131855 0.170152 0.118391 0 0 0 1 1 3260 35.6236
2.57995 1 0.00618269 1.18724 1.16463 0.190221 0.132425 0.17143 0.118909 0 0 0 1 1 3270 35.733
2.58784 1 0.00619347 1.18689 1.16477 0.191624 0.133002 0.172749 0.119434 0 0 0 1 1 3280 35.8424
2.59573 1 0.00620415 1.18655 1.16491 0.193072 0.133588 0.17411 0.119967 0 0 0 1 1 3290 35.9517
2.60362 1 0.00621473 1.1862 1.16505 0.194568 0.134183 0.175519 0.120508 0 0 0 1 1 3300 36.0609
2.61151 1 0.00622521 1.18587 1.16518 0.196115 0.134787 0.176979 0.121058 0 0 0 1 1 3310 36.1701
2.6194 1 0.0062356 1.18554 1.16531 0.197719 0.1354 0.178495 0.121618 0 0 0 1 1 3320 36.2792
2.62729 1 0.00624589 1.18521 1.16543 0.199382 0.136024 0.18007 0.122187 0 0 0 1 1 3330 36.3884
2.63518 1 0.00625609 1.18488 1.16555 0.20111 0.136658 0.181708 0.122767 0 0 0 1 1 3340 36.4976
2.64307 1 0.00626619 1.18457 1.16566 0.202907 0.137303 0.183414 0.123357 0 0 0 1 1 3350 36.607
2.65096 1 0.0062762 1.18425 1.16577 0.204776 0.13796 0.185192 0.123959 0 0 0 1 1 3360 36.7163
2.65885 1 0.00628612 1.18394 1.16588 0.206722 0.138629 0.187045 0.124573 0 0 0 1 1 3370 36.8255
2.66674 1 0.00629595 1.18364 1.16598 0.208749 0.139312 0.188979 0.125199 0 0 0 1 1 3380 36.9348
2.67463 1 0.00630569 1.18334 1.16607 0.210861 0.140008 0.190997 0.125839 0 0 0 1 1 3390 37.0441
2.68251 1 0.00631534 1.18304 1.16616 0.213063 0.140718 0.193103 0.126493 0 0 0 1 1 3400 37.1534
2.6904 1 0.00632491 1.18275 1.16625 0.215357 0.141444 0.195301 0.127162 0 0 0 1 1 3410 37.2626
2.69829 1 0.00633439 1.18247 1.16633 0.217748 0.142186 0.197595 0.127846 0 0 0 1 1 3420 37.3718
2.70618 1 0.00634378 1.18219 1.1664 0.22024 0.142944 0.199988 0.128547 0 0 0 1 1 3430 37.481
2.71407 1 0.0063531 1.18191 1.16648 0.222835 0.143721 0.202483 0.129265 0 0 0 1 1 3440 37.5901
2.72196 1 0.00636233 1.18164 1.16654 0.225537 0.144515 0.205084 0.130001 0 0 0 1 1 3450 37.6993
2.72985 1 0.00637148 1.18138 1.1666 0.228348 0.145329 0.207793 0.130756 0 0 0 1 1 3460 37.8086
2.73774 1 0.00638056 1.18112 1.16666 0.231272 0.146164 0.210613 0.131531 0 0 0 1 1 3470 37.9179
2.74563 1 0.00638955 1.18087 1.16671 0.23431 0.147019 0.213546 0.132326 0 0 0 1 1 3480 38.0271
2.75352 1 0.00639847 1.18062 1.16676 0.237464 0.147897 0.216593 0.133144 0 0 0 1 1 3490 38.1363
2.76141 1 0.00640731 1.18037 1.1668 0.240735 0.148798 0.219756 0.133984 0 0 0 1 1 3500 38.2456
2.7693 1 0.00641608 1.18014 1.16684 0.244124 0.149723 0.223035 0.134847 0 0 0 1 1 3510 38.3548
2.77719 1 0.00642478 1.17991 1.16687 0.247631 0.150673 0.22643 0.135735 0 0 0 1 1 3520 38.464
2.78508 1 0.00643341 1.17968 1.1669 0.251256 0.151648 0.229942 0.136648 0 0 0 1 1 3530 38.5731
2.79297 1 0.00644197 1.17946 1.16692 0.254997 0.152651 0.233569 0.137588 0 0 0 1 1 3540 38.6823
2.80086 1 0.00645046 1.17924 1.16694 0.258854 0.153681 0.237309 0.138554 0 0 0 1 1 3550 38.7914
2.80875 1 0.00645888 1.17903 1.16695 0.262824 0.154739 0.24116 0.139549 0 0 0 1 1 3560 38.9005
2.81664 1 0.00646723 1.17883 1.16696 0.266904 0.155827 0.245119 0.140572 0 0 0 1 1 3570 39.0096
2.82453 1 0.00647553 1.17863 1.16696 0.27109 0.156945 0.249182 0.141625 0 0 0 1 1 3580 39.1188
2.83242 1 0.00648376 1.17844 1.16696 0.275377 0.158094 0.253345 0.142708 0 0 0 1 1 3590 39.228
2.84031 1 0.00649192 1.17825 1.16695 0.27976 0.159274 0.257601 0.143822 0 0 0 1 1 3600 39.3371
2.8482 1 0.00650003 1.17807 1.16694 0.284233 0.160487 0.261945 0.144968 0 0 0 1 1 3610 39.4463
2.85609 1 0.00650808 1.1779 1.16693 0.288788 0.161731 0.266369 0.146145 0 0 0 1 1 3620 39.5557
2.86398 1 0.00651607 1.17773 1.16691 0.293417 0.163009 0.270866 0.147355 0 0 0 1 1 3630 39.665
2.87187 1 0.00652401 1.17757 1.16688 0.298113 0.164321 0.275425 0.148598 0 0 0 1 1 3640 39.7742
2.87976 1 0.00653189 1.17741 1.16685 0.302864 0.165666 0.280039 0.149873 0 0 0 1 1 3650 39.8834
2.88765 1 0.00653972 1.17726 1.16681 0.30766 0.167045 0.284695 0.151182 0 0 0 1 1 3660 39.9927
2.89554 1 0.0065475 1.17712 1.16677 0.312491 0.168457 0.289383 0.152524 0 0 0 1 1 3670 40.1021
2.90343 1 0.00655522 1.17698 1.16673 0.317343 0.169904 0.294091 0.153899 0 0 0 1 1 3680 40.2113
2.91132 1 0.0065629 1.17685 1.16668 0.322205 0.171384 0.298805 0.155307 0 0 0 1 1 3690 40.3207
2.91921 1 0.00657054 1.17672 1.16663 0.327062 0.172898 0.303513 0.156748 0 0 0 1 1 3700 40.4299
2.9271 1 0.00657812 1.1766 1.16657 0.3319 0.174444 0.308199 0.158221 0 0 0 1 1 3710 40.5392
2.93499 1 0.00658566 1.17648 1.16651 0.336705 0.176023 0.312851 0.159725 0 0 0 1 1 3720 40.6484
2.94288 1 0.00659316 1.17638 1.16644 0.341463 0.177633 0.317451 0.16126 0 0 0 1 1 3730 40.7577
2.95077 1 0.00660062 1.17627 1.16637 0.346156 0.179274 0.321987 0.162825 0 0 0 1 1 3740 40.8671
2.95866 1 0.00660804 1.17618 1.16629 0.350772 0.180945 0.326441 0.164418 0 0 0 1 1 3750 40.9763
2.96655 1 0.00661542 1.17609 1.16621 0.355292 0.182644 0.330799 0.16604 0 0 0 1 1 3760 41.0856
2.97444 1 0.00662276 1.176 1.16612 0.359703 0.184371 0.335045 0.167688 0 0 0 1 1 3770 41.1951
2.98233 1 0.00663007 1.17593 1.16603 0.36399 0.186123 0.339164 0.16936 0 0 0 1 1 3780 41.3044
2.99022 1 0.00663734 1.17585 1.16594 0.368136 0.1879 0.343141 0.171056 0 0 0 1 1 3790 41.4139
2.99811 1 0.00664458 1.17579 1.16584 0.372128 0.189699 0.346962 0.172774 0 0 0 1 1 3800 41.5232
3.00599 1 0.00665178 1.17573 1.16574 0.375953 0.191519 0.350613 0.174512 0 0 0 1 1 3810 41.6325
3.01388 1 0.00665895 1.17568 1.16563 0.379597 0.193357 0.354083 0.176267 0 0 0 1 1 3820 41.7416
3.02177 1 0.0066661 1.17563 1.16552 0.383049 0.195213 0.357359 0.178039 0 0 0 1 1 3830 41.8507
3.02966 1 0.00667321 1.17559 1.1654 0.386299 0.197083 0.36043 0.179824 0 0 0 1 1 3840 41.9599
3.03755 1 0.00668029 1.17555 1.16528 0.389336 0.198965 0.363289 0.18162 0 0 0 1 1 3850 42.0692
3.04544 1 0.00668735 1.17552 1.16515 0.392155 0.200858 0.365926 0.183426 0 0 0 1 1 3860 42.1783
3.05333 1 0.00669438 1.1755 1.16503 0.394748 0.202758 0.368337 0.185239 0 0 0 1 1 3870 42.2874
3.06122 1 0.00670138 1.17548 1.16489 0.397112 0.204665 0.370518 0.187056 0 0 0 1 1 3880 42.3966
3.06911 1 0.00670836 1.17547 1.16475 0.399244 0.206574 0.372465 0.188876 0 0 0 1 1 3890 42.5058
3.077 1 0.00671532 1.17547 1.16461 0.401144 0.208484 0.37418 0.190696 0 0 0 1 1 3900 42.615
3.08489 1 0.00672224 1.17547 1.16447 0.402813 0.210393 0.375664 0.192514 0 0 0 1 1 3910 42.7241
3.09278 1 0.00672915 1.17548 1.16432 0.404257 0.212299 0.376921 0.194327 0 0 0 1 1 3920 42.8332
3.10067 1 0.00673603 1.17549 1.16416 0.405481 0.214198 0.377958 0.196133 0 0 0 1 1 3930 42.9424
3.10856 1 0.00674289 1.17551 1.164 0.406494 0.21609 0.378784 0.197931 0 0 0 1 1 3940 43.0515
3.11645 1 0.00674972 1.17554 1.16384 0.407307 0.217972 0.379408 0.199717 0 0 0 1 1 3950 43.1607
3.12434 1 0.00675653 1.17557 1.16367 0.407932 0.219843 0.379845 0.201492 0 0 0 1 1 3960 43.27
3.13223 1 0.00676332 1.1756 1.1635 0.408385 0.2217 0.38011 0.203252 0 0 0 1 1 3970 43.3791
3.14012 1 0.00677008 1.17564 1.16333 0.408684 0.223543 0.38022 0.204997 0 0 0 1 1 3980 43.4883
3.14801 1 0.00677682 1.17569 1.16315 0.408847 0.225369 0.380195 0.206725 0 0 0 1 1 3990 43.5975
3.1559 1 0.00678354 1.17575 1.16297 0.408896 0.227179 0.380055 0.208434 0 0 0 1 1 4000 43.7067
3.16379 1 0.00679023 1.17581 1.16278 0.408853 0.228971 0.379824 0.210125 0 0 0 1 1 4010 43.816
3.17168 1 0.0067969 1.17587 1.16259 0.408744 0.230744 0.379527 0.211797 0 0 0 1 1 4020 43.9252
3.17957 1 0.00680355 1.17594 1.16239 0.408593 0.232498 0.379188 0.213449 0 0 0 1 1 4030 44.0344
3.18746 1 0.00681017 1.17602 1.16219 0.408428 0.234234 0.378835 0.215082 0 0 0 1 1 4040 44.1435
3.19535 1 0.00681676 1.1761 1.16199 0.408276 0.235951 0.378495 0.216695 0 0 0 1 1 4050 44.2528
3.20324 1 0.00682333 1.17619 1.16179 0.408165 0.237649 0.378197 0.218288 0 0 0 1 1 4060 44.3621
3.21113 1 0.00682988 1.17628 1.16157 0.408124 0.23933 0.377968 0.219864 0 0 0 1 1 4070 44.4722
3.21902 1 0.0068364 1.17638 1.16136 0.40818 0.240995 0.377837 0.221422 0 0 0 1 1 4080 44.5816
3.22691 1 0.00684289 1.17648 1.16114 0.408362 0.242644 0.377832 0.222964 0 0 0 1 1 4090 44.691
3.2348 1 0.00684935 1.17659 1.16092 0.408697 0.24428 0.377979 0.224492 0 0 0 1 1 4100 44.8002
3.24269 1 0.00685579 1.17671 1.16069 0.409212 0.245904 0.378307 0.226007 0 0 0 1 1 4110 44.9094
3.25058 1 0.0068622 1.17683 1.16046 0.409931 0.247518 0.378838 0.227512 0 0 0 1 1 4120 45.0187
3.25847 1 0.00686858 1.17695 1.16023 0.410879 0.249125 0.379598 0.229008 0 0 0 1 1 4130 45.1279
3.26636 1 0.00687494 1.17708 1.15999 0.412077 0.250726 0.380608 0.230498 0 0 0 1 1 4140 45.2372
3.27425 1 0.00688127 1.17722 1.15975 0.413546 0.252325 0.381888 0.231985 0 0 0 1 1 4150 45.3464
3.28214 1 0.00688757 1.17736 1.15951 0.415303 0.253924 0.383455 0.233471 0 0 0 1 1 4160 45.4556
3.29003 1 0.00689384 1.1775 1.15926 0.417364 0.255526 0.385325 0.23496 0 0 0 1 1 4170 45.5648
3.29792 1 0.00690008 1.17765 1.159 0.41974 0.257134 0.38751 0.236455 0 0 0 1 1 4180 45.6739
3.30581 1 0.0069063 1.17781 1.15875 0.422443 0.258752 0.39002 0.237957 0 0 0 1 1 4190 45.7831
3.3137 1 0.00691249 1.17796 1.15849 0.42548 0.260383 0.392863 0.239472 0 0 0 1 1 4200 45.8922
3.32158 1 0.00691865 1.17813 1.15823 0.428854 0.262029 0.396042 0.241002 0 0 0 1 1 4210 46.0016
